SIGUNGU,housing_cat,satis,sex,owning,cluster,occupy,num_of_room,num_of_livingroom,num_of_kitchen,area,income
25,6.0,3.0,3.0,1.0,3.0,1,2.0,1.0,0.0,15.0,300
25,4.0,4.0,3.0,1.0,1.0,1,3.0,1.0,0.0,30.9,0
25,4.0,4.0,3.0,0.0,3.0,2,3.0,1.0,0.0,30.9,650
25,4.0,3.0,3.0,0.0,3.0,2,3.0,1.0,0.0,30.9,600
25,4.0,3.0,3.0,1.0,3.0,1,3.0,1.0,0.0,30.9,550
25,4.0,3.0,3.0,0.0,3.0,2,3.0,1.0,0.0,30.9,550
25,4.0,3.0,3.0,1.0,1.0,1,3.0,1.0,0.0,30.9,150
25,4.0,4.0,3.0,1.0,1.0,1,4.0,1.0,0.0,30.9,850
25,4.0,3.0,3.0,1.0,1.0,3,4.0,1.0,0.0,30.9,500
25,4.0,4.0,3.0,1.0,1.0,1,4.0,1.0,0.0,31.0,550
25,4.0,3.0,1.0,1.0,1.0,1,4.0,1.0,0.0,30.9,500
25,4.0,3.0,3.0,1.0,1.0,1,4.0,1.0,0.0,37.0,600
25,4.0,3.0,3.0,1.0,1.0,1,4.0,1.0,0.0,38.3,650
25,4.0,3.0,3.0,1.0,1.0,1,4.0,1.0,0.0,38.3,100
25,4.0,3.0,3.0,1.0,1.0,1,4.0,1.0,0.0,38.3,1000
25,4.0,3.0,3.0,1.0,1.0,1,4.0,1.0,0.0,38.3,0
25,4.0,3.0,3.0,1.0,1.0,1,4.0,1.0,0.0,38.3,1000
25,4.0,3.0,3.0,1.0,1.0,1,4.0,1.0,0.0,38.3,750
25,4.0,3.0,3.0,1.0,1.0,1,4.0,1.0,0.0,38.3,180
25,4.0,3.0,3.0,1.0,1.0,1,4.0,1.0,0.0,38.3,500
25,4.0,3.0,3.0,1.0,1.0,1,4.0,1.0,0.0,38.3,0
25,4.0,3.0,3.0,1.0,1.0,1,4.0,1.0,0.0,38.3,400
25,2.0,3.0,3.0,0.0,2.0,2,2.0,0.0,1.0,8.0,0
25,2.0,3.0,3.0,0.0,3.0,2,3.0,1.0,0.0,20.2,400
25,2.0,2.0,2.0,0.0,2.0,3,2.0,1.0,0.0,8.0,150
25,2.0,3.0,3.0,1.0,1.0,1,3.0,1.0,0.0,20.0,0
25,7.0,3.0,3.0,0.0,2.0,3,3.0,1.0,0.0,48.3,400
25,6.0,3.0,3.0,1.0,3.0,1,3.0,1.0,0.0,20.0,500
25,6.0,3.0,3.0,1.0,3.0,1,3.0,1.0,0.0,15.0,270
25,6.0,3.0,3.0,1.0,3.0,1,3.0,1.0,0.0,15.0,500
25,6.0,3.0,3.0,1.0,3.0,1,3.0,1.0,0.0,15.0,700
25,6.0,3.0,3.0,0.0,0.0,3,3.0,1.0,0.0,13.9,250
25,6.0,3.0,3.0,1.0,3.0,1,3.0,1.0,0.0,12.0,450
25,2.0,3.0,3.0,0.0,3.0,2,3.0,1.0,0.0,15.0,350
25,6.0,3.0,3.0,1.0,2.0,1,2.0,1.0,0.0,14.0,100
25,6.0,3.0,3.0,1.0,3.0,1,2.0,1.0,0.0,14.0,300
25,6.0,3.0,3.0,1.0,2.0,1,2.0,1.0,0.0,14.0,250
25,6.0,3.0,3.0,1.0,3.0,1,2.0,1.0,0.0,14.0,450
25,6.0,3.0,3.0,1.0,3.0,1,2.0,1.0,0.0,15.0,400
25,2.0,3.0,3.0,0.0,0.0,3,3.0,1.0,0.0,15.0,150
25,6.0,3.0,3.0,1.0,3.0,1,3.0,1.0,0.0,17.0,450
25,6.0,3.0,3.0,1.0,3.0,1,3.0,1.0,0.0,17.0,400
25,6.0,3.0,3.0,1.0,3.0,1,3.0,1.0,0.0,17.0,500
25,6.0,3.0,3.0,1.0,3.0,1,3.0,1.0,0.0,18.0,450
25,1.0,3.0,3.0,1.0,2.0,1,4.0,1.0,0.0,25.0,0
25,2.0,3.0,3.0,1.0,3.0,2,3.0,1.0,0.0,18.0,350
25,2.0,3.0,3.0,1.0,2.0,1,2.0,1.0,0.0,18.0,200
25,2.0,3.0,1.0,0.0,2.0,3,1.0,1.0,0.0,7.0,0
25,2.0,3.0,3.0,1.0,2.0,1,3.0,1.0,0.0,15.0,0
25,2.0,3.0,3.0,1.0,2.0,1,3.0,1.0,0.0,15.0,0
25,2.0,3.0,3.0,1.0,2.0,1,3.0,1.0,0.0,16.0,0
25,2.0,3.0,3.0,0.0,3.0,2,3.0,1.0,0.0,12.0,250
25,2.0,3.0,3.0,1.0,3.0,1,3.0,1.0,0.0,16.0,650
25,4.0,3.0,2.0,0.0,2.0,2,3.0,1.0,0.0,18.0,0
25,4.0,3.0,3.0,0.0,2.0,3,3.0,1.0,0.0,18.0,120
25,4.0,3.0,3.0,0.0,3.0,2,3.0,1.0,0.0,18.0,350
25,4.0,3.0,3.0,0.0,3.0,3,3.0,1.0,0.0,18.0,500
25,4.0,4.0,3.0,0.0,3.0,2,2.0,1.0,0.0,18.0,280
25,4.0,3.0,3.0,0.0,2.0,2,3.0,1.0,0.0,18.0,0
25,4.0,3.0,3.0,0.0,2.0,2,3.0,1.0,0.0,18.0,250
25,4.0,3.0,3.0,0.0,3.0,2,3.0,1.0,0.0,18.0,300
25,4.0,3.0,3.0,0.0,3.0,3,3.0,1.0,0.0,18.0,450
25,4.0,3.0,3.0,1.0,3.0,1,3.0,1.0,0.0,18.2,400
25,4.0,3.0,3.0,1.0,3.0,1,3.0,1.0,0.0,18.2,500
25,4.0,3.0,3.0,1.0,0.0,1,3.0,1.0,0.0,18.2,480
25,4.0,3.0,3.0,1.0,1.0,1,3.0,1.0,0.0,18.2,350
25,4.0,3.0,3.0,1.0,3.0,1,3.0,1.0,0.0,18.2,500
25,4.0,3.0,3.0,1.0,1.0,1,3.0,1.0,0.0,25.0,550
25,4.0,3.0,3.0,1.0,2.0,1,3.0,1.0,0.0,29.1,150
25,4.0,3.0,3.0,1.0,3.0,1,3.0,1.0,0.0,18.0,400
25,4.0,3.0,3.0,1.0,3.0,1,3.0,1.0,0.0,18.0,550
25,4.0,3.0,3.0,1.0,3.0,1,3.0,1.0,0.0,25.7,350
25,4.0,3.0,3.0,1.0,2.0,1,2.0,1.0,0.0,15.0,27
25,4.0,3.0,3.0,1.0,3.0,1,2.0,1.0,0.0,15.0,400
25,4.0,3.0,3.0,0.0,3.0,2,2.0,1.0,0.0,15.0,500
25,4.0,3.0,3.0,1.0,2.0,1,2.0,1.0,0.0,15.0,250
25,4.0,3.0,3.0,1.0,2.0,1,2.0,1.0,0.0,15.0,400
25,4.0,3.0,3.0,1.0,3.0,1,2.0,1.0,0.0,15.0,550
25,4.0,3.0,3.0,1.0,1.0,1,2.0,1.0,0.0,15.0,400
25,4.0,3.0,3.0,1.0,2.0,1,2.0,1.0,0.0,15.0,250
25,4.0,3.0,3.0,1.0,2.0,1,2.0,1.0,0.0,15.0,350
25,4.0,3.0,3.0,1.0,2.0,1,2.0,1.0,0.0,15.0,0
25,2.0,3.0,2.0,0.0,0.0,3,2.0,1.0,0.0,22.7,9999999
25,2.0,3.0,3.0,0.0,0.0,2,2.0,1.0,0.0,23.0,450
25,2.0,3.0,3.0,0.0,3.0,2,2.0,1.0,0.0,21.3,300
25,6.0,3.0,3.0,0.0,0.0,2,2.0,1.0,0.0,9.0,300
25,6.0,3.0,3.0,1.0,3.0,2,2.0,1.0,0.0,9.0,450
25,6.0,3.0,3.0,0.0,0.0,2,2.0,1.0,0.0,9.0,800
25,2.0,3.0,3.0,0.0,0.0,3,2.0,1.0,0.0,30.0,400
25,2.0,2.0,1.0,0.0,2.0,7,2.0,1.0,0.0,18.0,180
25,2.0,3.0,3.0,0.0,2.0,2,2.0,1.0,0.0,17.8,350
25,2.0,2.0,3.0,0.0,2.0,3,2.0,1.0,0.0,19.3,250
25,2.0,2.0,3.0,0.0,3.0,7,3.0,1.0,0.0,20.0,9999999
25,2.0,2.0,3.0,0.0,2.0,3,2.0,1.0,0.0,23.2,350
25,2.0,2.0,1.0,0.0,2.0,3,2.0,1.0,0.0,23.2,250
25,2.0,3.0,3.0,1.0,2.0,1,3.0,1.0,0.0,25.0,0
25,2.0,3.0,3.0,0.0,2.0,3,2.0,1.0,0.0,10.0,500
25,2.0,3.0,3.0,1.0,2.0,1,3.0,1.0,0.0,20.0,350
25,2.0,2.0,2.0,0.0,2.0,3,2.0,1.0,0.0,10.0,0
25,2.0,2.0,3.0,0.0,2.0,3,2.0,1.0,0.0,9.0,250
25,1.0,3.0,3.0,1.0,2.0,1,3.0,1.0,0.0,25.0,350
25,2.0,2.0,2.0,0.0,2.0,2,2.0,1.0,0.0,22.5,9999999
25,2.0,3.0,1.0,0.0,0.0,3,2.0,1.0,0.0,9.0,220
25,2.0,3.0,3.0,0.0,3.0,2,2.0,1.0,0.0,9999999.0,290
25,2.0,2.0,1.0,0.0,2.0,3,2.0,1.0,0.0,9999999.0,250
25,2.0,3.0,3.0,0.0,3.0,7,3.0,1.0,0.0,20.0,9999999
25,2.0,3.0,3.0,1.0,3.0,1,3.0,1.0,0.0,20.0,450
25,2.0,3.0,3.0,0.0,3.0,3,3.0,1.0,0.0,18.0,350
25,2.0,3.0,3.0,0.0,2.0,3,2.0,1.0,0.0,9999999.0,220
25,2.0,2.0,1.0,0.0,0.0,3,2.0,1.0,0.0,9999999.0,250
25,2.0,3.0,2.0,1.0,2.0,1,3.0,1.0,0.0,25.0,9999999
25,2.0,3.0,3.0,0.0,3.0,3,2.0,1.0,0.0,9999999.0,250
25,2.0,3.0,3.0,0.0,3.0,3,3.0,1.0,0.0,18.0,9999999
25,2.0,3.0,3.0,0.0,2.0,3,2.0,1.0,0.0,22.9,260
25,2.0,3.0,3.0,1.0,2.0,1,3.0,1.0,0.0,18.0,9999999
25,2.0,3.0,3.0,1.0,3.0,1,2.0,1.0,0.0,16.0,500
25,3.0,3.0,2.0,0.0,2.0,3,2.0,1.0,0.0,9.0,9999999
25,3.0,3.0,3.0,0.0,3.0,2,3.0,1.0,0.0,18.0,400
25,2.0,3.0,2.0,1.0,2.0,1,3.0,1.0,0.0,14.0,9999999
25,1.0,3.0,3.0,1.0,2.0,1,3.0,1.0,0.0,20.0,9999999
25,2.0,3.0,3.0,1.0,2.0,1,3.0,1.0,0.0,18.0,300
25,2.0,3.0,3.0,1.0,3.0,1,3.0,1.0,0.0,15.3,350
25,6.0,3.0,3.0,1.0,2.0,1,3.0,1.0,0.0,14.3,200
25,2.0,3.0,3.0,0.0,3.0,7,3.0,1.0,0.0,16.0,250
25,1.0,3.0,3.0,0.0,3.0,7,3.0,1.0,0.0,25.0,350
25,6.0,3.0,2.0,0.0,0.0,2,2.0,1.0,0.0,9.0,300
25,6.0,3.0,3.0,1.0,2.0,1,3.0,1.0,0.0,17.0,500
25,6.0,3.0,3.0,0.0,3.0,2,3.0,1.0,0.0,16.0,400
25,6.0,3.0,3.0,1.0,2.0,1,2.0,1.0,0.0,10.0,80
25,2.0,3.0,3.0,1.0,2.0,1,2.0,1.0,0.0,10.0,0
25,5.0,3.0,3.0,1.0,2.0,1,3.0,1.0,0.0,17.0,0
25,5.0,3.0,3.0,1.0,3.0,2,3.0,1.0,0.0,18.0,450
25,5.0,3.0,2.0,1.0,2.0,1,3.0,1.0,0.0,17.0,0
25,5.0,3.0,3.0,1.0,2.0,1,3.0,1.0,0.0,22.0,200
25,5.0,3.0,3.0,1.0,0.0,1,3.0,1.0,0.0,20.0,400
25,2.0,3.0,3.0,0.0,0.0,2,3.0,1.0,0.0,15.0,300
25,2.0,2.0,3.0,0.0,2.0,3,2.0,1.0,0.0,7.0,250
25,2.0,3.0,3.0,1.0,3.0,1,3.0,1.0,0.0,18.0,350
25,1.0,2.0,3.0,1.0,2.0,1,3.0,1.0,0.0,18.0,180
25,2.0,3.0,3.0,0.0,2.0,3,2.0,1.0,0.0,24.8,200
25,2.0,2.0,3.0,0.0,0.0,3,2.0,1.0,0.0,24.8,200
25,3.0,3.0,3.0,1.0,2.0,1,1.0,1.0,0.0,10.0,150
25,3.0,4.0,1.0,0.0,0.0,2,3.0,1.0,0.0,15.0,350
25,6.0,3.0,3.0,1.0,2.0,1,3.0,1.0,0.0,13.0,0
25,4.0,3.0,3.0,1.0,3.0,1,3.0,1.0,0.0,26.0,450
25,4.0,3.0,3.0,1.0,2.0,1,3.0,1.0,0.0,27.0,0
25,4.0,3.0,3.0,1.0,2.0,1,3.0,1.0,0.0,25.0,0
25,4.0,3.0,3.0,1.0,2.0,1,3.0,1.0,0.0,25.0,200
25,4.0,3.0,3.0,0.0,3.0,2,4.0,1.0,0.0,36.0,600
25,4.0,3.0,3.0,1.0,3.0,1,4.0,1.0,0.0,34.0,500
25,4.0,3.0,3.0,1.0,2.0,1,4.0,1.0,0.0,34.0,0
25,4.0,3.0,3.0,1.0,3.0,1,4.0,1.0,0.0,34.0,450
25,4.0,3.0,3.0,1.0,2.0,7,4.0,1.0,0.0,34.0,0
25,4.0,3.0,3.0,1.0,3.0,1,4.0,1.0,0.0,34.0,500
17,4.0,3.0,2.0,1.0,2.0,1,2.0,1.0,0.0,12.6,180
17,4.0,3.0,3.0,1.0,2.0,1,3.0,1.0,0.0,15.0,0
17,4.0,2.0,3.0,1.0,2.0,1,2.0,1.0,0.0,12.0,0
17,4.0,3.0,3.0,0.0,3.0,7,2.0,1.0,0.0,12.0,250
17,4.0,2.0,2.0,1.0,2.0,2,2.0,1.0,0.0,12.0,200
17,4.0,3.0,3.0,1.0,2.0,1,2.0,1.0,0.0,12.0,0
17,4.0,3.0,2.0,1.0,2.0,2,2.0,1.0,0.0,15.0,0
17,4.0,3.0,2.0,0.0,0.0,3,2.0,1.0,0.0,12.0,250
17,4.0,3.0,1.0,0.0,2.0,2,2.0,1.0,0.0,12.0,0
17,4.0,3.0,3.0,1.0,3.0,1,3.0,1.0,0.0,26.0,300
17,4.0,4.0,3.0,1.0,3.0,1,3.0,1.0,0.0,25.0,500
17,4.0,4.0,3.0,1.0,3.0,1,3.0,1.0,0.0,26.0,600
17,4.0,4.0,3.0,1.0,3.0,1,4.0,1.0,0.0,35.0,500
17,4.0,3.0,3.0,1.0,3.0,2,3.0,1.0,0.0,26.0,400
17,4.0,4.0,3.0,1.0,2.0,1,3.0,1.0,0.0,26.0,350
17,4.0,4.0,3.0,1.0,3.0,1,3.0,1.0,0.0,26.0,500
17,4.0,4.0,3.0,1.0,3.0,1,3.0,1.0,0.0,26.0,700
17,4.0,4.0,3.0,1.0,3.0,1,3.0,1.0,0.0,26.0,600
17,4.0,4.0,3.0,0.0,3.0,2,3.0,1.0,0.0,26.0,350
17,4.0,4.0,1.0,0.0,2.0,3,2.0,1.0,0.0,10.0,230
17,4.0,3.0,1.0,0.0,2.0,3,2.0,1.0,0.0,10.0,100
17,4.0,3.0,3.0,0.0,0.0,2,2.0,1.0,0.0,10.0,200
17,4.0,3.0,2.0,0.0,2.0,2,2.0,1.0,0.0,10.0,0
17,4.0,4.0,3.0,0.0,2.0,3,2.0,1.0,0.0,10.0,0
17,4.0,3.0,2.0,0.0,2.0,3,2.0,1.0,0.0,10.0,0
17,4.0,3.0,1.0,0.0,2.0,2,2.0,1.0,0.0,10.0,0
17,4.0,3.0,1.0,0.0,2.0,3,2.0,1.0,0.0,10.0,0
17,4.0,3.0,2.0,0.0,2.0,3,2.0,1.0,0.0,10.0,0
17,4.0,3.0,2.0,0.0,2.0,3,2.0,1.0,0.0,10.0,0
17,4.0,3.0,3.0,0.0,2.0,3,2.0,1.0,0.0,10.0,280
17,1.0,3.0,2.0,0.0,0.0,3,1.0,1.0,0.0,8.0,280
17,1.0,3.0,2.0,0.0,0.0,3,1.0,1.0,0.0,10.0,350
17,2.0,3.0,1.0,0.0,2.0,3,1.0,1.0,0.0,10.0,350
17,2.0,3.0,1.0,0.0,0.0,3,1.0,1.0,0.0,10.0,280
17,3.0,3.0,3.0,0.0,3.0,2,2.0,1.0,0.0,10.0,450
17,3.0,3.0,2.0,0.0,2.0,2,2.0,1.0,0.0,10.0,250
17,3.0,3.0,3.0,0.0,0.0,3,2.0,1.0,0.0,10.0,400
17,2.0,3.0,3.0,0.0,3.0,2,2.0,1.0,0.0,14.0,480
17,3.0,3.0,3.0,1.0,2.0,1,3.0,1.0,0.0,26.0,280
17,2.0,3.0,3.0,1.0,1.0,1,3.0,1.0,0.0,28.0,600
17,3.0,3.0,3.0,0.0,0.0,2,3.0,1.0,0.0,28.0,550
17,3.0,3.0,3.0,1.0,1.0,1,3.0,1.0,0.0,28.0,550
17,2.0,3.0,2.0,0.0,2.0,2,2.0,1.0,0.0,10.0,200
17,2.0,3.0,3.0,0.0,3.0,3,2.0,1.0,0.0,10.0,300
17,4.0,4.0,3.0,0.0,3.0,2,3.0,1.0,0.0,27.0,380
17,4.0,4.0,3.0,1.0,1.0,1,3.0,1.0,0.0,27.0,550
17,4.0,4.0,3.0,1.0,1.0,1,3.0,1.0,0.0,27.0,700
17,4.0,3.0,3.0,1.0,1.0,1,3.0,1.0,0.0,27.0,500
17,4.0,4.0,3.0,1.0,1.0,1,3.0,1.0,0.0,27.0,250
17,4.0,3.0,3.0,1.0,1.0,1,3.0,1.0,0.0,27.0,600
17,4.0,4.0,3.0,0.0,3.0,2,3.0,1.0,0.0,27.0,400
17,4.0,3.0,3.0,1.0,1.0,1,3.0,1.0,0.0,27.0,500
17,4.0,3.0,3.0,1.0,1.0,1,3.0,1.0,0.0,27.0,800
17,4.0,4.0,3.0,1.0,1.0,1,3.0,1.0,0.0,27.0,550
17,4.0,3.0,3.0,1.0,3.0,1,3.0,1.0,0.0,26.0,300
17,4.0,4.0,3.0,1.0,3.0,1,3.0,1.0,0.0,26.0,420
17,4.0,3.0,3.0,1.0,1.0,1,3.0,1.0,0.0,26.0,200
17,4.0,3.0,3.0,1.0,2.0,1,3.0,1.0,0.0,26.0,0
17,4.0,4.0,3.0,1.0,3.0,1,3.0,1.0,0.0,26.0,500
17,4.0,3.0,3.0,1.0,2.0,1,3.0,1.0,0.0,26.0,0
17,4.0,3.0,3.0,1.0,2.0,1,3.0,1.0,0.0,26.0,0
17,4.0,3.0,3.0,1.0,3.0,1,2.0,1.0,0.0,16.0,350
17,4.0,3.0,2.0,1.0,2.0,1,2.0,1.0,0.0,16.0,0
17,4.0,3.0,2.0,1.0,2.0,1,2.0,1.0,0.0,16.0,0
17,5.0,3.0,3.0,1.0,2.0,1,2.0,1.0,0.0,18.0,150
17,5.0,4.0,3.0,1.0,2.0,1,2.0,1.0,0.0,18.0,380
17,5.0,3.0,3.0,1.0,2.0,1,3.0,1.0,0.0,21.0,380
17,5.0,4.0,3.0,0.0,3.0,2,3.0,1.0,0.0,20.0,420
17,5.0,4.0,3.0,1.0,3.0,1,3.0,1.0,0.0,20.0,390
17,5.0,3.0,3.0,1.0,3.0,1,3.0,1.0,0.0,17.0,360
17,5.0,4.0,3.0,1.0,2.0,1,3.0,1.0,0.0,17.0,350
17,2.0,4.0,3.0,1.0,2.0,1,3.0,1.0,0.0,28.0,320
17,2.0,2.0,3.0,1.0,2.0,1,3.0,1.0,0.0,23.0,150
17,2.0,3.0,3.0,1.0,2.0,1,3.0,1.0,0.0,26.0,280
17,6.0,3.0,1.0,0.0,0.0,2,2.0,1.0,0.0,10.0,300
17,6.0,4.0,3.0,1.0,3.0,1,3.0,1.0,0.0,25.0,400
17,3.0,3.0,3.0,0.0,2.0,3,2.0,1.0,0.0,20.0,400
17,3.0,3.0,3.0,1.0,3.0,7,2.0,1.0,0.0,20.0,430
17,2.0,3.0,2.0,0.0,2.0,3,2.0,1.0,0.0,18.0,0
17,2.0,3.0,2.0,0.0,2.0,2,2.0,1.0,0.0,15.0,9999999
17,7.0,3.0,3.0,1.0,2.0,1,2.0,1.0,0.0,25.0,9999999
17,2.0,4.0,3.0,1.0,2.0,1,2.0,1.0,0.0,20.0,9999999
17,2.0,3.0,3.0,1.0,3.0,7,3.0,1.0,0.0,28.0,480
17,4.0,3.0,3.0,0.0,0.0,2,3.0,1.0,0.0,24.0,500
17,4.0,4.0,3.0,1.0,3.0,1,3.0,1.0,0.0,24.0,600
17,4.0,3.0,3.0,1.0,1.0,1,3.0,1.0,0.0,24.0,300
17,4.0,4.0,3.0,0.0,3.0,2,3.0,1.0,0.0,24.0,600
17,4.0,4.0,3.0,1.0,2.0,1,3.0,1.0,0.0,24.0,250
17,4.0,3.0,3.0,0.0,3.0,2,3.0,1.0,0.0,24.0,700
17,4.0,3.0,3.0,1.0,2.0,1,3.0,1.0,0.0,24.0,400
17,4.0,3.0,3.0,0.0,3.0,2,3.0,1.0,0.0,24.0,600
17,4.0,4.0,3.0,1.0,3.0,1,3.0,1.0,0.0,24.0,650
17,4.0,3.0,3.0,0.0,0.0,2,3.0,1.0,0.0,24.0,550
17,4.0,3.0,3.0,0.0,3.0,2,3.0,1.0,0.0,25.0,650
17,4.0,3.0,3.0,1.0,3.0,1,3.0,1.0,0.0,25.0,550
17,4.0,3.0,3.0,0.0,3.0,2,3.0,1.0,0.0,25.0,650
17,4.0,3.0,3.0,1.0,3.0,2,4.0,1.0,0.0,30.0,650
17,4.0,4.0,3.0,1.0,2.0,1,4.0,1.0,0.0,30.0,0
17,4.0,4.0,3.0,1.0,2.0,1,3.0,1.0,0.0,25.0,0
17,4.0,4.0,3.0,1.0,3.0,1,4.0,1.0,0.0,30.0,600
17,4.0,3.0,3.0,1.0,3.0,1,3.0,1.0,0.0,26.0,300
17,4.0,3.0,3.0,1.0,3.0,1,4.0,1.0,0.0,30.0,450
17,4.0,4.0,3.0,1.0,3.0,1,4.0,1.0,0.0,30.0,500
17,4.0,4.0,3.0,1.0,3.0,1,4.0,1.0,0.0,35.0,600
17,4.0,4.0,3.0,1.0,3.0,1,4.0,1.0,0.0,35.0,450
17,4.0,3.0,3.0,1.0,3.0,2,4.0,1.0,0.0,35.0,300
17,4.0,4.0,3.0,1.0,3.0,1,4.0,1.0,0.0,35.0,9999999
17,4.0,4.0,3.0,1.0,3.0,1,4.0,1.0,0.0,36.0,650
17,4.0,3.0,3.0,1.0,3.0,1,4.0,1.0,0.0,35.0,600
17,4.0,4.0,3.0,1.0,3.0,1,4.0,1.0,0.0,35.0,400
17,4.0,4.0,3.0,1.0,3.0,1,4.0,1.0,0.0,35.0,450
17,4.0,3.0,2.0,1.0,2.0,1,4.0,1.0,0.0,35.0,9999999
17,4.0,4.0,3.0,1.0,3.0,1,4.0,1.0,0.0,35.0,500
17,2.0,3.0,2.0,0.0,0.0,3,2.0,1.0,0.0,9.0,0
17,2.0,3.0,3.0,0.0,3.0,3,2.0,1.0,0.0,10.0,150
17,1.0,3.0,2.0,0.0,2.0,3,1.0,1.0,0.0,8.0,0
17,2.0,3.0,3.0,1.0,2.0,1,3.0,1.0,0.0,25.0,250
17,2.0,3.0,2.0,0.0,2.0,2,1.0,1.0,0.0,9.0,0
17,2.0,3.0,2.0,0.0,2.0,2,2.0,1.0,0.0,10.0,0
17,2.0,3.0,2.0,0.0,2.0,2,2.0,1.0,0.0,10.0,0
17,2.0,3.0,3.0,0.0,2.0,2,3.0,1.0,0.0,15.0,500
17,2.0,3.0,3.0,0.0,2.0,3,3.0,1.0,0.0,15.0,120
17,2.0,2.0,3.0,0.0,2.0,2,3.0,1.0,0.0,11.8,50
17,1.0,2.0,3.0,0.0,2.0,3,3.0,1.0,0.0,36.7,200
17,2.0,3.0,2.0,0.0,2.0,7,2.0,1.0,0.0,15.0,0
17,2.0,2.0,3.0,0.0,3.0,3,2.0,1.0,0.0,12.0,200
17,2.0,2.0,3.0,0.0,2.0,3,2.0,1.0,0.0,12.0,170
17,2.0,3.0,3.0,1.0,2.0,1,2.0,1.0,0.0,12.0,0
17,2.0,3.0,3.0,1.0,2.0,1,2.0,1.0,0.0,15.0,500
17,2.0,2.0,3.0,1.0,2.0,1,2.0,1.0,0.0,15.0,0
17,1.0,2.0,3.0,1.0,2.0,1,3.0,1.0,0.0,15.0,200
17,2.0,2.0,1.0,0.0,2.0,3,2.0,1.0,0.0,18.6,100
17,4.0,3.0,2.0,1.0,2.0,1,3.0,1.0,0.0,26.0,0
17,4.0,3.0,3.0,1.0,2.0,1,3.0,1.0,0.0,26.0,300
17,4.0,3.0,3.0,1.0,3.0,1,3.0,1.0,0.0,26.0,550
17,4.0,3.0,3.0,0.0,3.0,7,3.0,1.0,0.0,26.0,500
17,4.0,3.0,3.0,1.0,1.0,1,3.0,1.0,0.0,26.0,500
17,4.0,3.0,3.0,1.0,2.0,1,3.0,1.0,0.0,26.0,300
17,4.0,3.0,3.0,1.0,3.0,1,3.0,1.0,0.0,26.0,480
17,4.0,3.0,3.0,1.0,2.0,1,3.0,1.0,0.0,25.6,0
17,4.0,3.0,3.0,1.0,3.0,1,3.0,1.0,0.0,25.6,600
17,4.0,3.0,3.0,1.0,3.0,1,3.0,1.0,0.0,25.6,500
17,4.0,3.0,3.0,0.0,3.0,2,2.0,1.0,0.0,10.0,300
17,4.0,3.0,1.0,0.0,2.0,3,2.0,1.0,0.0,10.0,100
17,4.0,3.0,3.0,0.0,2.0,3,2.0,1.0,0.0,10.0,0
17,4.0,3.0,3.0,0.0,3.0,2,2.0,1.0,0.0,10.0,250
17,6.0,3.0,2.0,0.0,2.0,2,2.0,1.0,0.0,10.0,0
17,4.0,3.0,3.0,0.0,2.0,3,2.0,1.0,0.0,10.0,100
17,4.0,3.0,3.0,0.0,2.0,3,2.0,1.0,0.0,10.0,0
17,4.0,3.0,2.0,0.0,2.0,2,2.0,1.0,0.0,10.0,0
17,4.0,3.0,3.0,0.0,2.0,2,2.0,1.0,0.0,10.0,150
17,4.0,3.0,3.0,0.0,2.0,3,2.0,1.0,0.0,10.0,170
17,4.0,3.0,3.0,1.0,3.0,1,3.0,1.0,0.0,24.0,500
17,4.0,3.0,3.0,1.0,3.0,1,3.0,1.0,0.0,24.0,600
17,4.0,3.0,3.0,1.0,3.0,1,3.0,1.0,0.0,24.0,600
17,4.0,3.0,3.0,0.0,3.0,3,3.0,1.0,0.0,24.0,400
17,4.0,3.0,3.0,1.0,1.0,1,3.0,1.0,0.0,24.0,450
17,4.0,3.0,3.0,1.0,2.0,1,3.0,1.0,0.0,24.0,150
17,4.0,3.0,3.0,1.0,3.0,1,3.0,1.0,0.0,24.0,550
17,4.0,3.0,3.0,1.0,3.0,1,3.0,1.0,0.0,24.0,500
17,4.0,3.0,3.0,1.0,0.0,1,3.0,1.0,0.0,24.0,500
17,4.0,3.0,3.0,1.0,3.0,1,3.0,1.0,0.0,24.0,500
17,6.0,3.0,3.0,1.0,3.0,1,3.0,1.0,0.0,18.0,200
17,5.0,4.0,3.0,1.0,3.0,1,3.0,1.0,0.0,15.0,9999999
17,5.0,4.0,3.0,1.0,3.0,1,3.0,1.0,0.0,15.0,480
17,5.0,4.0,2.0,1.0,2.0,1,3.0,1.0,0.0,15.0,9999999
17,5.0,4.0,1.0,0.0,2.0,7,3.0,1.0,0.0,15.0,0
17,6.0,3.0,3.0,1.0,3.0,1,3.0,1.0,0.0,15.0,420
17,6.0,3.0,3.0,0.0,0.0,2,2.0,1.0,0.0,11.0,9999999
17,5.0,3.0,2.0,0.0,2.0,2,2.0,1.0,0.0,9.7,70
17,2.0,3.0,2.0,1.0,2.0,1,3.0,1.0,0.0,28.0,9999999
17,6.0,3.0,3.0,0.0,3.0,3,3.0,1.0,0.0,13.0,9999999
17,6.0,3.0,3.0,1.0,3.0,1,3.0,1.0,0.0,16.0,450
17,6.0,3.0,3.0,1.0,2.0,1,3.0,1.0,0.0,17.0,9999999
17,6.0,3.0,3.0,1.0,2.0,1,3.0,1.0,0.0,16.0,100
17,6.0,3.0,3.0,1.0,2.0,1,3.0,1.0,0.0,16.0,150
